price,address,sqft_living,latitude,longitude,bedrooms,bathrooms,balcony,car_garage,type_of_building,price_sqft
15000000,"Sector 88B, Gurgaon, Delhi NCR",1890,28.4454117,76.9552803,4,4,,,Flat,7936
20000000,"Sector 21C, Faridabad, Delhi NCR",3400,28.4331715982298,77.2914456607069,5,5,,,Flat,5882
22500000,"Sector 11, Gurgaon, Delhi NCR",537,28.452492,77.021759,9,7,,,Flat,41899
15000000,"Pitampura, New Delhi - West, Delhi NCR",1250,28.7036355,77.1267204,4,2,,,Flat,12000
6000000,"Zeta 1, Greater Noida, Delhi NCR",1450,28.5028971,77.526218,3,2,,,Flat,4137
40000000,"Sector 17A, Gurgaon, Delhi NCR",4000,28.4777278,77.0589702,5,4,,,Individual House,10000
3500000,"NH 24, Ghaziabad, Delhi NCR",1020,28.666747,77.479096,3,2,1,,Flat,3431
3800000,"Shakti khand 3 Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",750,28.6500637,77.3637503,2,2,1,,Flat,5066
4000000,"UGF 12 plot no A1, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",950,28.68596839904785,77.35089874267578,2,2,1,,Individual House,4210
4500000,"Tech Zone 4, Greater Noida West., Greater Noida West, Greater Noida, Delhi NCR",1175,28.60595893859864,77.44451141357422,3,2,4,,Flat,3829
4000000,"D1., Sheetla Colony, Gurgaon, Delhi NCR",720,28.484771,77.028653,2,2,1,,Flat,5555
7500000,"noida Sector 78, Sector 78, Noida, Delhi NCR",1450,28.563989,77.388607,3,2,3,,Flat,5172
12000000,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1100,28.6053661,77.2954371,3,2,1,,Flat,10909
25000000,"Vasant Kunj, New Delhi, Sector C Vasant Kunj, New Delhi - South, Delhi NCR",2000,28.535475,77.1448955,3,3,2,2,Individual House,12500
17500000,"Sohna Road, Gurgaon, Delhi NCR",1895,28.4102438,77.0411697,4,4,,,Individual House,9234
17000000,"Patna, Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",1890,28.571273803710938,77.0731430053711,3,3,2,,Individual House,8994
15000000,"Neeti Khand 2, Ghaziabad, Delhi NCR",2500,28.6446415,77.371908,5,3,4,,Flat,6000
3500000,"Vasundhara, Ghaziabad, Delhi NCR",700,28.659557,77.3747659,2,2,,,Individual House,5000
7000000,"Vasundhara, Ghaziabad, Delhi NCR",1310,28.665743,77.3825039080996,3,2,,,Flat,5343
5500000,"parsvnath estate, Omega 1, Greater Noida, Delhi NCR",1600,28.4560662290483,77.5164568191646,3,3,5,1,Flat,3437
14000000,"B6/59-60(top Floor) Sector 11, Rohini, Sector 11 Rohini, New Delhi - Rohini, Delhi NCR",1100,28.7295315,77.106949,3,3,2,1,Flat,12727
5000000,"Indirapuram, Ghaziabad, Delhi NCR",1120,28.645795,77.38219,2,2,2,,Flat,4464
3800000,"MCF D-286, Bhagat singh colony, Chawla Colony, Faridabad, Delhi NCR",650,28.3463989,77.3205314,2,2,1,1,Flat,5846
4500000,"Plot No 206, Flat No. FF-4, Gyan Khand 1, Ghaziabad, Delhi NCR",1150,28.64177894592285,77.35029602050781,2,2,2,1,Flat,3913
20000000,"S Block, GK II, New Delhi - South, Delhi NCR",1500,28.534725189208984,77.24182891845703,2,2,1,1,Flat,13333
17500000,"Sector 32, Noida, Delhi NCR",2160,28.57853,77.347635,3,3,3,,Flat,8101
19500000,"Amrit Nagar, New Delhi - South, Delhi NCR",2050,28.573887,77.219139,3,3,3,,Individual House,9512
35000000,"Sector 52, Gurgaon, Delhi NCR",4600,28.436347,77.088571,4,4,,,Flat,7608
27500000,"Patel Nagar East, New Delhi - West, Delhi NCR",1800,28.64567756652832,77.17430114746094,3,3,,,Flat,15277
19500000,"8th Floor, Emaar Palm Terraces, Sector 66, Gurgaon, Delhi NCR",2100,28.3979549407959,77.0553207397461,4,4,2,2,Individual House,9285
50000000,"Group Captain VK Goel VSM  1119, Sector 15 Pt II, Gurugram-120001, Haryana, India, Sector 15 Part 2, Gurgaon, Delhi NCR",5000,28.462202403627696,77.04320943742884,9,9,5,2,Flat,10000
4800000,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",1000,28.59803581237793,77.07652282714844,2,2,1,,Flat,4800
4250000,"Gulmohar Garden Phase 2, Raj Nagar Extension, Ghaziabad, Delhi NCR",1215,28.705425,77.433193,3,2,2,,Individual House,3497
3050000,"G4, Bhopura, Ghaziabad, Delhi NCR",1050,28.7264530405965,77.3373385265705,2,2,3,,Individual House,2904
20000000,"Paschim Vihar, New Delhi - West, Delhi NCR",1600,28.667724609375,77.09795379638672,3,3,1,,Flat,12500
9000000,"Prashant Vihar, New Delhi - Rohini, Delhi NCR",1000,28.7160585,77.1355748,2,2,,,Individual House,9000
8000000,"Arjun Nagar, Ghaziabad, Delhi NCR",1350,28.6588875,77.432008,7,3,,,Flat,5925
16000000,"Masjid Path Phase 1, Outer Ring Rd, Greater Kailash, New Delhi, Masjid Moth, New Delhi - South, Delhi NCR",1400,28.5421420401338,77.2325907458275,3,3,,1,Individual House,11428
21000000,"1401 B Antriksh Nature Sector 52 Noida, Sector 52, Noida, Delhi NCR",3500,28.5849145858514,77.3666606314441,5,5,5,,Flat,6000
25000000,"Sultanpur, Noida, Delhi NCR",3500,28.528983,77.353829,4,3,1,,Flat,7142
15000000,"Sector 112, Gurgaon, Delhi NCR",1580,28.534098,77.01872534,2,2,2,,Flat,9493
4000000,"Zeta 1, Greater Noida, Delhi NCR",1200,28.4993735437355,77.5189461311465,2,2,3,1,Flat,3333
4500000,"1403  regalia heights, shipra sun city, Shipra Suncity, Ghaziabad, Delhi NCR",1010,28.6358105,77.3739109,2,2,1,,Individual House,4455
3500000,"A Block, Sector 95, Gurgaon, Delhi NCR",645,28.4150217,76.9103909,2,2,,,Individual House,5426
26500000,"Shalimar bagh, New Delhi - North, Delhi NCR",2650,28.715589,77.1575034,5,4,3,4,Flat,10000
15900000,"DLF City Phase 1, Gurgaon, Delhi NCR",2000,28.47293472290039,77.09846496582031,3,3,,,Individual House,7950
12500000,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1300,28.605365753173828,77.29544067382812,3,2,1,,Flat,9615
2800000,"NH 24, Ghaziabad, Delhi NCR",900,28.638572,77.4308515,2,2,,,Flat,3111
18500000,"Sector 43, Gurgaon, Delhi NCR",2000,28.4551851,77.0866744,4,4,5,1,Individual House,9250
35000000,"B-1/30., Janakpuri Block B1, New Delhi - West, Delhi NCR",7000,28.630668,77.091306,6,5,3,,Individual House,5000
5600000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1535,28.7021977114852,77.405969702763,3,2,,,Flat,3648
25000000,"Dlf City Phase 4, Gurgaon, Delhi NCR",2400,28.46630477905273,77.08631896972656,4,4,3,1,Flat,10416
6800000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1380,28.646286,77.406051,3,2,,1,Flat,4927
15000000,"Sushant Lok 1, Gurgaon, Sushant Lok 1, Gurgaon, Delhi NCR",1700,28.4519239114054,77.079845,3,3,3,1,Flat,8823
41000000,"A 606., Sector 46 Block A, Noida, Delhi NCR",6500,28.5527844,77.3605,9,9,6,6,Flat,6307
32100000,"Exquisite V4089, Sector 27, Greater Noida, Delhi NCR",4068,28.470149,77.535673,4,4,4,,Flat,7890
27500000,"Pamposh Enclave, New Delhi - South, Delhi NCR",1800,28.54574012756348,77.24565124511719,3,3,2,,Flat,15277
7000000,"Sector 120, Noida, Delhi NCR",1315,28.5884077335071,77.3981985571677,2,2,,,Individual House,5323
5000000,"Sector 121, Noida, Delhi NCR",1100,28.6021035,77.3992,2,2,,,Flat,4545
16500000,"plot no  769, Sector 31, Gurgaon, Delhi NCR",2400,28.45305061340332,77.0493392944336,3,3,2,,Flat,6875
13500000,"Sector 37D, Gurgaon, Delhi NCR",2450,28.455376,76.97621181,4,4,,,Flat,5510
7800000,"Brij Vihar, Ghaziabad, Delhi NCR",1500,28.6693269,77.336336,3,3,1,,Flat,5200
9500000,"Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",1200,28.571273803710938,77.0731430053711,3,2,1,,Flat,7916
16200000,"Meera Apartments, Meera Bagh, New Delhi - West, Delhi NCR",1750,28.6577577910791,77.092702,3,2,3,,Flat,9257
32000000,"DLF City Phase 1, Gurgaon, Delhi NCR",2700,28.47293472290039,77.09846496582031,5,5,,1,Flat,11851
22500000,"plot no 6 Se52 Gurgaon, Sector 52, Gurgaon, Delhi NCR",3500,28.4354498,77.089998,4,4,3,,Flat,6428
42500000,"Sector 47, Gurgaon, Delhi NCR",4680,28.40576673,77.04401498,4,4,4,2,Individual House,9081
18000000,"Sector 65, Gurgaon, Sector 65, Gurgaon, Delhi NCR",2500,28.403162,77.0698444,4,3,3,2,Flat,7200
5300000,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1285,28.505584,77.410762,3,2,3,258,Individual House,4124
4000000,"techzone 4, Noida Extension, Noida, Delhi NCR",1095,28.5928,77.45534576119249,2,2,3,,Flat,3652
39000000,"Sector 67, Gurgaon, Delhi NCR",5000,28.391644,77.06486457,5,5,,,Individual House,7800
30000000,"Sector 23, Gurgaon, Delhi NCR",3600,28.509775161743164,77.0535659790039,6,8,6,,Individual House,8333
8000000,"Brahmpuri, Karol Bagh, Sat Nagar, New Delhi - West, Delhi NCR",900,28.647741317749023,77.18372344970703,3,2,1,,Flat,8888
8200000,"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",1268,28.386791,77.049466,2,2,3,1,Flat,6466
9000000,"Sector 84, Gurgaon, Sector 84, Gurgaon, Delhi NCR",1918,28.4089463981243,76.963074,3,4,5,,Flat,4692
4500000,"10, gali number 5, Jyoti Park, Gurgaon, Delhi NCR",800,28.46267890930176,77.01193237304688,2,2,1,,Flat,5625
12000000,"B-802., Sector 79, Gurgaon, Delhi NCR",1945,28.35911846,76.975628,3,3,3,,Flat,6169
45000000,"DLF City Phase 3, Gurgaon, Delhi NCR",5200,28.49410629272461,77.10335540771484,9,8,5,,Flat,8653
15000000,"Sector 71, Gurgaon, Delhi NCR",1743,28.4087675,77.0228914,3,3,,,Individual House,8605
7500000,"Sector-21, Dundahera, Gurgaon, Haryana-122016., Sector 21, Gurgaon, Delhi NCR",1200,28.5176637601862,77.0793314597575,2,2,2,2,Flat,6250
38000000,"Sector 150, Noida, Delhi NCR",5000,28.422337,77.490273,5,5,,,Flat,7600
15000000,"229, 3rd Floor, Avtar enclave, New Delhi 110063, Avtar Enclave, New Delhi - West, Delhi NCR",1530,28.67709350585937,77.10624694824219,3,2,2,,Flat,9803
16000000,"Manesar, Gurgaon, Delhi NCR",3375,28.36194633,76.94646984,4,4,,,Flat,4740
4400000,"Paras Seasons, Sector 168, Noida, Delhi NCR",1130,28.4962932685044,77.4085199482841,3,2,,,Flat,3893
8200000,"Siddhartha Vihar, Pratap vihar, Ghaziabad, Uttar Pradesh, Siddhartha Vihar, Ghaziabad, Delhi NCR",1585,28.646286,77.406051,3,3,4,1,Individual House,5173
3500000,"Shiv durga vihar lakkarpur, Lakkarpur, Faridabad, Delhi NCR",535,28.4867369,77.2920692,2,2,1,,Flat,6542
4300000,"Indirapuram, Ghaziabad, Delhi NCR",800,28.6500637,77.3637503,2,2,1,,Flat,5375
15000000,"Sector 49, Gurgaon, Delhi NCR",1800,28.41118621826172,77.0497055053711,3,3,,1,Flat,8333
6000000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155,28.6390982,77.412377,2,2,,,Flat,5194
11000000,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2200,28.6470245,77.3402594,3,3,3,2,Flat,5000
9000000,"Sector 37C, Sector 37C, Gurgaon, Delhi NCR",1760,28.449048,76.984185,3,3,2,,Flat,5113
2900000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",950,28.7040534,77.4373305,2,2,,,Flat,3052
5000000,"AIG park avenue, Sector 4, Greater Noida, Delhi NCR",1202,28.6138152749251,77.4262691033683,2,2,1,,Flat,4159
2900000,"Aya Nagar Phase 1, New Delhi - South, Delhi NCR",720,28.4848725,77.1358635,2,2,1,1,Flat,4027
2700000,"Tech Zone, Greater Noida, Tech Zone, Greater Noida, Delhi NCR",895,28.58951101574,77.4465932266102,2,2,2,,Flat,3016
16500000,"K-18 ab, ., Kalkaji, New Delhi - South, Delhi NCR",1800,28.542569,77.261636,3,3,6,2,Flat,9166
3900000,"Greater Noida West, Greater Noida, Delhi NCR",900,28.606945,77.455578568448,2,2,2,,Flat,4333
48500000,"Sector - 2, Faridabad - Gurgaon Rd, Gwal Pahari, Bandhwari, Delhi NCR, Gwal Pahari, Gurgaon - South, Delhi NCR",5800,28.42738,77.142585,4,4,,2,Flat,8362
3550000,"Omicron 3, Greater Noida, Omicron 3, Greater Noida, Delhi NCR",1005,28.474501,77.553187,2,2,1,,Flat,3532
11000000,"Sector 33, Gurgaon, Delhi NCR",1550,28.4372909,77.0235049,3,3,2,1,Flat,7096
4600000,"tower, D 9th floor, Sector 137, Noida, Delhi NCR",980,28.5118341904421,77.4112736653187,2,2,3,,Individual House,4693
7500000,"Gali No 21 Shivnagar, Shiv Nagar, New Delhi - West, Delhi NCR",900,28.6288025,77.0958556,3,2,1,1,Flat,8333
15500000,"B-302, Freedom Park Life Apartments, Sector 57, Gurgaon-122003, Sector 57, Gurgaon, Delhi NCR",2150,28.4215541,77.0780609,3,4,4,100,Flat,7209
34900000,"Sector 81, Gurgaon, Delhi NCR",5840,28.39124238,76.9528535,5,5,5,,Flat,5976
15000000,"Ashoka Enclave Part 2, Faridabad, Delhi NCR",2150,28.4801967,77.3113014,4,3,3,2,Flat,6976
6000000,"Sohna, Gurgaon, Delhi NCR",1270,28.247592,77.069185,2,2,,,Individual House,4724
7800000,"A-7/S-3 Radha Krishna Appartment Rampuri Surya Nagar Ghaziabad Uttar Pradesh 201011, Rampuri, Ghaziabad, Delhi NCR",1250,28.670822143554688,77.32916259765625,3,2,2,,Flat,6240
6100000,"Sector 118, Noida, Delhi NCR",1255,28.580262,77.403976,2,2,3,,Flat,4860
4500000,"Noida Extension, Greater Noida, Delhi NCR",1175,28.605958,77.444512,3,2,2,,Flat,3829
3200000,"NH 24 Ghaziabad, NH 24, Ghaziabad, Delhi NCR",950,28.666827,77.48137,2,2,3,,Flat,3368
22000000,"Naya Ganj, Ghaziabad, Delhi NCR",3600,28.6630975,77.429297,7,3,,,Flat,6111
11000000,"Sector 47, Gurgaon, Delhi NCR",1300,28.4258675,77.0475735,3,3,,,Flat,8461
8200000,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1540,28.5007675794355,77.4216062411997,3,3,4,1,Individual House,5324
3800000,"Sector-168 near metro station., Sector 168, Noida, Delhi NCR",830,28.4962932685044,77.4085199482841,2,2,1,,Individual House,4578
14900000,"Sector 51, Gurgaon, Delhi NCR",1875,28.4287815,77.0661409,3,3,,2,Individual House,7946
9500000,"Vikaspuri, New Delhi - West, Delhi NCR",1400,28.6377651,77.075969,3,3,,,Flat,6785
6800000,"D101 First floor sector 137, Sector 137, Noida, Delhi NCR",1277,28.508273,77.4089761622089,2,2,2,,Flat,5324
7500000,"niti khand 1, Indirapuram, Ghaziabad, Delhi NCR",1400,28.644894,77.35968,3,2,1,,Flat,5357
4320000,"Sector 143 Noida, Uttar Pradesh 201306, Sector 143, Noida, Delhi NCR",1040,28.500621,77.424203,2,2,,,Flat,4153
4600000,"Sector 143A, Noida, Uttar Pradesh 201301, Sector 143, Noida, Delhi NCR",950,28.504219,77.425971,2,2,,,Individual House,4842
3200000,"Gyan Khand 4, Ghaziabad, Delhi NCR",900,28.645797729492188,77.35723114013672,2,2,,,Individual House,3555
6450000,"Sector 37C, Gurgaon, Delhi NCR",1365,28.449908,76.9876925,2,2,,,Flat,4725
14000000,"Vikaspuri Block J, New Delhi - West, Delhi NCR",1500,28.64430809020996,77.08026123046875,3,3,2,,Flat,9333
10000000,"Sector 32 Sohna, Gurgaon, Delhi NCR",1500,28.251834,77.067419,3,2,,,Flat,6666
3500000,"Nehru Nagar 2, Ghaziabad, Delhi NCR",1000,28.6668901,77.438859,2,2,,,Flat,3500
4500000,"A9 s-4., Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1000,28.68596839904785,77.35089874267578,3,2,2,1,Flat,4500
13000000,"Sector 90, Gurgaon, Delhi NCR",2727,28.406891,76.930126,4,3,2,,Flat,4767
6180000,"Amrapali silicon City sector 75 Noida, Sector 76, Noida, Delhi NCR",1180,28.5685416949121,77.3792999293712,2,2,2,1,Flat,5237
13500000,"South City 1, Gurgaon, Delhi NCR",2150,28.4570251,77.0646805,3,3,3,1,Flat,6279
5800000,"Sector 62, Noida, Delhi NCR",1035,28.6086669350354,77.3478491816987,2,2,2,,Flat,5603
5900000,"B36 Mansarovar Park Shahdara Delhi India, Mansarover Park, New Delhi - East, Delhi NCR",900,28.68644523620605,77.29955291748047,3,2,2,2,Flat,6555
4500000,"greater noida gaur city 14 avenue, Noida-Greater Noida Expressway, Greater Noida, Delhi NCR",995,28.5001220703125,77.40776062011719,2,2,2,,Flat,4522
4500000,"Sector 84, Faridabad, Delhi NCR",981,28.4044795,77.3709325,3,2,,,Flat,4587
11500000,"Shahdara, New Delhi - East, Delhi NCR",1900,28.6800087863087,77.292480631864,3,3,,,Flat,6052
9500000,"Dwarka Expy, Sector 92, Gurugram, Haryana, Sector 92, Gurgaon, Delhi NCR",1935,28.414843,76.919821,3,3,,,Flat,4909
5000000,"Crossings Republik, Ghaziabad, Delhi NCR",1610,28.6244715,77.4383996,3,2,,,Flat,3105
7500000,"niti khand- 1, Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1500,28.645282745361328,77.36209869384766,3,2,1,,Flat,5000
6200000,"B - 0505., Taj Expressway, Noida, Delhi NCR",1710,28.4324446,77.5079173,3,3,3,1,Individual House,3625
5700000,"Raj Nagar Extension, Ghaziabad, Uttar Pradesh, Garhi, Ghaziabad, Delhi NCR",1665,28.707742,77.426363,3,3,4,1,Flat,3423
4000000,"Uttam Nagar, New Delhi - West, Delhi NCR",900,28.6212874,77.0530735,2,2,,,Individual House,4444
12000000,"Vaishali, Ghaziabad, Delhi NCR",2100,28.6441755,77.336519,3,3,,,Individual House,5714
5300000,"Freedom Fighters Enclave, New Delhi - South, Delhi NCR",900,28.5102496,77.1989952,2,2,,,Individual House,5888
4300000,"Omicron 1, Greater Noida, Delhi NCR",1295,28.4625634,77.5627065,2,2,2,,Flat,3320
3000000,"Matiala Extension, New Delhi - Dwarka, Delhi NCR",535,28.6098037,77.0460093,2,2,,,Individual House,5607
7200000,"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1225,28.447972,76.970278,3,3,,1,Flat,5877
3000000,"Bhopura, Ghaziabad, Delhi NCR",950,28.728555,77.337353,2,2,2,,Flat,3157
6000000,"Phi 2, Greater Noida, Phi 2, Greater Noida, Delhi NCR",1265,28.4796261198916,77.5322956555461,3,2,2,2,Flat,4743
4500000,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1100,28.685969,77.3508975,4,2,,,Individual House,4090
4800000,"Greater Noida West, Greater Noida, Delhi NCR",1225,28.605958,77.444512,2,2,,,Flat,3918
3800000,"Rz 60/6 street no 9 tughlakabad extension new delhi 110019, Tughlakabad Extension, New Delhi - South, Delhi NCR",810,28.52113342285156,77.25788116455078,3,2,1,,Flat,4691
5400000,"Sector 144, Noida, Delhi NCR",1025,28.496607,77.439827,2,2,4,,Flat,5268
7500000,"Sector 108, Gurgaon, Delhi NCR",1365,28.5142764,76.983623,2,2,,,Flat,5494
6500000,"Sector 76, Noida, Delhi NCR",1180,28.5685416949121,77.3792999293712,2,2,2,,Flat,5508
4250000,"10., Sewak Park, New Delhi - Dwarka, Delhi NCR",900,28.6163155,77.0342115,3,2,2,,Flat,4722
7500000,"Sector 143, Noida, Delhi NCR",1340,28.502597,77.428742,3,2,4,,Flat,5597
3400000,"64., Krishan Kunj, New Delhi - East, Delhi NCR",642,28.641344,77.274731,2,2,1,1,Flat,5295
12000000,"Pitampura, New Delhi., Pitampura, New Delhi - West, Delhi NCR",2100,28.6981218881211,77.1338501990923,4,2,1,1,Flat,5714
11500000,"Rohini Sector 13, New Delhi, Sector 13 Rohini, New Delhi - Rohini, Delhi NCR",925,28.722686,77.130362,2,2,2,2,Flat,12432
2880000,"NH24, Near Columbia Asia Hospital, NH 24, Ghaziabad, Delhi NCR",900,28.666747,77.479096,2,2,2,,Flat,3200
3770000,"Noida Extension, Noida, Delhi NCR",990,28.616204,77.422256,2,2,3,,Flat,3808
3200000,"Mahagunpuram, Ghaziabad, Delhi NCR",900,28.66605567932129,77.47985076904297,2,2,2,,Flat,3555
4100000,"Gaur city 2 Noida, Noida Extension, Noida, Delhi NCR",1060,28.605958,77.444512,2,2,3,,Flat,3867
4400000,"Laxman Vihar, Gurgaon, Delhi NCR",650,28.4812055,77.0089031,2,2,1,1,Individual House,6769
4810000,"Bhopura, Ghaziabad, Delhi NCR",1655,28.714474,77.3313346293479,3,3,,,Flat,2906
3500000,"Sector 11 Sohna, Gurgaon, Delhi NCR",761,28.414632,77.040691,2,2,1,1,Flat,4599
3990000,"Sector 21C, Faridabad, Delhi NCR",800,28.4341024101555,77.298155558595,2,2,,,Flat,4987
6200000,"B block, Mohan Nagar, Ghaziabad, Delhi NCR",1600,28.677177,77.381438,3,2,2,1,Flat,3875
39500000,"Safdarjung Enclave New Delhi, Safdarjung Enclave, New Delhi - South, Delhi NCR",2800,28.49680519104004,77.22848510742188,3,3,2,,Flat,14107
12000000,"Sector 79, Gurgaon, Delhi NCR",1983,28.3638276,76.9793108,3,3,,,Flat,6051
3800000,"Swaran Jayanti Puram, Govindpuram, Ghaziabad, Delhi NCR",1200,28.6896453,77.4933302,3,3,,,Flat,3166
5700000,"fateh nagar Nr.Tummy section Restourant, Fateh Nagar, New Delhi - West, Delhi NCR",900,28.632858276367188,77.10833740234375,2,2,,,Flat,6333
4000000,"Sohna Road, Gurgaon, Delhi NCR",585,28.41024398803711,77.04116821289062,2,2,1,,Flat,6837
8600000,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",1537,28.44926,76.98476024,3,3,3,1,Flat,5595
4500000,"104 ground floor, Dilshad Colony, New Delhi - East, Delhi NCR",757,28.679256439208984,77.31336212158203,2,2,1,,Flat,5944
3500000,"M 147 Sector 12 Pratap Vihar, Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",807,28.64536094665528,77.41020965576172,3,2,1,,Individual House,4337
7200000,"Indirapuram, Ghaziabad, Delhi NCR",1157,28.6493479,77.3696259,2,2,1,,Flat,6222
7000000,"Sector 80, Faridabad, Sector 80, Faridabad, Delhi NCR",1848,28.3751182042664,77.3487447637588,3,3,3,,Flat,3787
4700000,"CB1 supertech cape Town, Sector 75, Noida, Delhi NCR",1082,28.6080265045166,77.45903015136719,2,2,3,,Flat,4343
9670000,"Sector 106, Gurgaon, Delhi NCR",1940,28.50039585,76.999075,3,3,,,Individual House,4984
12900000,"Sector 70A, Gurgaon, Delhi NCR",1890,28.389346,77.018875,4,3,,,Flat,6825
45000000,"A190. sector 46 Noida, Sector 46 Block A, Noida, Delhi NCR",6500,28.551700592041016,77.3589096069336,9,9,3,3,Flat,6923
3500000,"crossing crossing, Crossings Republik, Ghaziabad, Delhi NCR",1050,28.62804,77.437809,2,2,2,,Flat,3333
2600000,"Raj Nagar Extension, Raj Nagar Extension, Ghaziabad, Delhi NCR",815,28.705966,77.433808,2,2,2,,Flat,3190
3500000,"2bhk., Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",980,28.692354202270508,77.3393325805664,2,2,1,,Flat,3571
7900000,"Sri Niwaspuri, New Delhi - South, Delhi NCR",900,28.5625725,77.2602593,2,2,3,,Flat,8777
11000000,"Sector 7, Faridabad, Delhi NCR",1800,28.361778259277344,77.3258285522461,4,2,,,Flat,6111
5400000,"Raj Nagar extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1600,28.6335563659668,77.4310302734375,3,2,2,1,Flat,3375
6000000,"Tronica City, Ghaziabad, Delhi NCR",1250,28.77872,77.2652035347517,2,2,,,Flat,4800
33000000,"Sector 108Noida park Laureate, Sector 108 Parx Laureate, Noida, Delhi NCR",4545,28.58903884887696,77.32010650634766,4,5,5,2,Flat,7260
36000000,"House no 337 Sector 5 Gurgaon, Sector 5, Gurgaon, Delhi NCR",4200,28.34591484069824,77.3259506225586,7,8,5,5,Flat,8571
3100000,"Sec 16B, Greater Noida West, Greater Noida, Delhi NCR",895,28.606945,77.455578568448,2,2,3,,Flat,3463
5500000,"Eldeco Golf View Apartments, Omega 1, Greater Noida, Delhi NCR",1465,28.4526453,77.5128146,3,2,,,Flat,3754
10000000,"Sector 77, Gurgaon, Delhi NCR",1971,28.3824895,76.9823169,4,3,,,Flat,5073
2500000,"Near Friends Coloney, Raispur Village, Ghaziabad, Uttar Pradesh 201002, Raispur, Ghaziabad, Delhi NCR",648,28.6922612,77.4643818,2,2,1,,Flat,3858
2400000,"M-182, M. P. Enclave, (Chakki Wali Gali), Shastri Nagar, Ghaziabad, Delhi NCR",740,28.671142578125,77.47815704345703,2,2,1,,Flat,3243
11000000,"b block near DAV school, Sector 37, Faridabad, Delhi NCR",1800,28.481460571289062,77.31151580810547,4,3,2,,Flat,6111
5000000,"RZ-B-93, Block B, Dabri Extension, Dabri Extension, New Delhi - West, Delhi NCR",900,28.634809494018555,77.04905700683594,3,2,1,1,Flat,5555
3500000,"M7-1503 Amrapali Golf Homes, Sec-04, Greater Noida, Gautam Budh Nagar (UP), Sector 4, Greater Noida, Delhi NCR",1115,28.6109351,77.4294948,3,2,2,1,Flat,3139
2500000,"Block A 135 Street No 8, Bhagwati Garden, New Delhi - West, Delhi NCR",648,28.624732,77.0347285,2,2,,1,Flat,3858
4450000,"Sector 4, Greater Noida, Delhi NCR",1390,28.6109351,77.4294948,3,2,3,1,Individual House,3201
2600000,"Sector 77, Faridabad, Delhi NCR",1025,28.368101,77.3721674,3,2,,1,Flat,2536
5200000,"Noida Extension, Noida, Delhi NCR",1430,28.6198420307515,77.4253213540789,3,2,,,Flat,3636
5400000,"Sector 137, Noida, Delhi NCR",1365,28.505584,77.410762,3,3,,1,Flat,3956
35000000,"AE88, Ansal Golf Link 1, Omega 2, Greater Noida-201310, Omega 2, Greater Noida, Delhi NCR",4500,28.4611974,77.5111725,6,4,2,,Flat,7777
9050000,"Sector 33 Sohna, Gurgaon, Delhi NCR",1385,28.279888,77.066987,2,2,3,,Individual House,6534
3300000,"eta 2 greater noida, Eta 2, Greater Noida, Delhi NCR",845,28.49544,77.536555,2,2,3,,Flat,3905
3800000,"E-001, Block E, Sector 42, Noida, Uttar Pradesh, Sector 42, Noida, Delhi NCR",750,28.5567161,77.3607,2,2,2,,Individual House,5066
9500000,"Vikaspuri Block J, New Delhi - West, Delhi NCR",1060,28.64430809020996,77.08026123046875,3,3,1,,Flat,8962
8500000,"Sector 70, Noida, Delhi NCR",1839,28.594127,77.381972327979,3,3,3,,Flat,4622
8000000,"101 f/7, Krishna Nagar-Safdarjung Enclave, New Delhi - South, Delhi NCR",936,28.5637503,77.189788,3,2,1,,Flat,8547
2900000,"Sector 53, Noida, Uttar Pradesh, Sector 53, Noida, Delhi NCR",950,28.5905383,77.35981,2,2,1,,Flat,3052
3000000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",985,28.7040534,77.4373305,2,2,,,Flat,3045
8500000,"Block-b, pocket-3, flat no-8., Sector 18 Rohini, New Delhi - Rohini, Delhi NCR",972,28.73693053107492,77.13773248328812,2,2,2,2,Flat,8744
